时间,价格,涨跌,成交量,成交额,性质
成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,54.58,0.01,1274,6953492,买盘
09:30:02,54.59,0.01,97,529484,买盘
09:30:05,54.59,0.0,121,660924,卖盘
09:30:08,54.64,0.05,367,2004304,中性盘
09:30:11,54.68,0.04,176,961487,买盘
09:30:14,54.62,-0.06,99,540766,卖盘
09:30:17,54.73,0.11,221,1208553,买盘
09:30:20,54.7,-0.03,214,1169821,中性盘
09:30:23,54.63,-0.07,98,535942,卖盘
09:30:26,54.6,-0.03,151,825159,卖盘
09:30:29,54.62,0.02,178,973181,中性盘
09:30:32,54.74,0.12,421,2300568,买盘
09:30:35,54.73,-0.01,86,470367,中性盘
09:30:38,54.74,0.01,75,410469,买盘
09:30:41,54.88,0.14,200,1095353,买盘
09:30:44,54.88,0.0,171,936985,买盘
09:30:47,54.9,0.02,146,801124,买盘
09:30:50,54.97,0.07,159,872917,买盘
09:30:53,54.88,-0.09,141,774099,卖盘
09:30:56,54.91,0.03,145,796072,买盘
09:30:59,54.98,0.07,50,274891,中性盘
09:31:02,54.98,0.0,66,362629,买盘
09:31:05,54.98,0.0,48,263903,买盘
09:31:08,54.97,-0.01,62,340781,卖盘
09:31:11,54.9,-0.07,164,900697,卖盘
09:31:14,54.85,-0.05,226,1239732,卖盘
09:31:17,54.74,-0.11,131,717437,卖盘
09:31:20,54.74,0.0,71,388504,买盘
09:31:23,54.74,0.0,95,519931,买盘
09:31:26,54.74,0.0,455,2490836,买盘
09:31:29,54.7,-0.04,216,1182737,卖盘
09:31:32,54.8,0.1,238,1302536,买盘
09:31:35,54.89,0.09,151,829518,买盘
09:31:38,54.92,0.03,99,543115,买盘
09:31:41,54.82,-0.1,49,268618,中性盘
09:31:44,54.96,0.14,59,323892,买盘
09:31:47,54.95,-0.01,79,433733,中性盘
09:31:50,54.94,-0.01,163,895918,卖盘
09:31:53,55.0,0.06,94,516616,买盘
09:31:56,54.96,-0.04,91,500154,卖盘
09:31:59,54.94,-0.02,55,301969,中性盘
09:32:02,54.95,0.01,41,225110,买盘
09:32:05,54.89,-0.06,71,389830,卖盘
09:32:08,54.95,0.06,75,411865,买盘
09:32:11,54.98,0.03,101,555012,买盘
09:32:14,54.91,-0.07,40,219829,卖盘
09:32:17,55.01,0.1,85,467618,买盘
09:32:20,55.01,0.0,18,99025,卖盘
09:32:23,55.12,0.11,54,297385,买盘
09:32:26,55.11,-0.01,89,490166,中性盘
09:32:29,55.18,0.07,62,342056,买盘
09:32:32,55.11,-0.07,80,441078,卖盘
09:32:35,55.2,0.09,216,1191010,买盘
09:32:38,55.2,0.0,96,529813,买盘
09:32:41,55.21,0.01,43,237373,买盘
09:32:44,55.25,0.04,5,27617,买盘
09:32:47,55.27,0.02,15,82892,买盘
09:32:50,55.29,0.02,78,431214,买盘
09:32:53,55.31,0.02,98,542006,买盘
09:32:56,55.31,0.0,51,282177,卖盘
09:32:59,55.48,0.17,211,1167980,买盘
09:33:02,55.38,-0.1,140,775633,中性盘
09:33:05,55.29,-0.09,128,708127,卖盘
09:33:08,55.28,-0.01,172,951478,卖盘
09:33:11,55.28,0.0,204,1128765,卖盘
09:33:14,55.25,-0.03,212,1171827,卖盘
09:33:17,55.27,0.02,90,497297,买盘
09:33:20,55.26,-0.01,57,314949,卖盘
09:33:23,55.27,0.01,91,502847,买盘
09:33:26,55.27,0.0,74,408981,卖盘
09:33:29,55.3,0.03,118,652313,买盘
09:33:32,55.31,0.01,103,569945,中性盘
09:33:35,55.38,0.07,77,425891,买盘
09:33:38,55.38,0.0,54,298920,中性盘
09:33:41,55.37,-0.01,75,415231,卖盘
09:33:44,55.38,0.01,86,476093,买盘
09:33:47,55.3,-0.08,90,498027,卖盘
09:33:50,55.39,0.09,110,608896,买盘
09:33:53,55.29,-0.1,51,282122,卖盘
09:33:56,55.29,0.0,65,359365,买盘
09:33:59,55.3,0.01,42,232202,买盘
09:34:02,55.29,-0.01,66,364857,卖盘
09:34:05,55.29,0.0,39,215612,卖盘
09:34:08,55.26,-0.03,23,127162,卖盘
09:34:11,55.29,0.03,120,663480,买盘
09:34:14,55.29,0.0,49,270929,卖盘
09:34:17,55.29,0.0,36,199007,买盘
09:34:20,55.29,0.0,182,1006215,买盘
09:34:23,55.27,-0.02,85,469842,卖盘
09:34:26,55.28,0.01,167,923243,买盘
09:34:29,55.28,0.0,70,386814,中性盘
09:34:32,55.28,0.0,89,492080,卖盘
09:34:35,55.28,0.0,57,315028,买盘
09:34:38,55.28,0.0,32,176786,买盘
09:34:41,55.26,-0.02,138,761920,中性盘
09:34:44,55.21,-0.05,110,607747,卖盘
09:34:47,55.21,0.0,46,253659,卖盘
09:34:50,55.1,-0.11,10,55166,卖盘
09:34:53,55.1,0.0,9,49594,卖盘
09:34:56,55.23,0.13,198,1093000,买盘
09:34:59,55.18,-0.05,58,320226,卖盘
09:35:02,55.22,0.04,28,154596,中性盘
09:35:05,55.19,-0.03,151,833458,卖盘
09:35:08,55.22,0.03,92,507814,买盘
09:35:11,55.22,0.0,79,436370,买盘
09:35:14,55.22,0.0,38,209851,卖盘
09:35:17,55.26,0.04,158,872487,中性盘
09:35:20,55.22,-0.04,40,220911,卖盘
09:35:23,55.25,0.03,9,49715,中性盘
09:35:26,55.25,0.0,18,99444,买盘
09:35:29,55.23,-0.02,21,116019,卖盘
09:35:32,55.3,0.07,69,381405,买盘
09:35:35,55.26,-0.04,64,353733,卖盘
09:35:38,55.3,0.04,47,259888,买盘
09:35:41,55.3,0.0,26,143770,买盘
09:35:44,55.26,-0.04,108,597045,卖盘
09:35:47,55.26,0.0,48,265229,买盘
09:35:50,55.25,-0.01,62,342580,卖盘
09:35:53,55.26,0.01,45,248661,买盘
09:35:56,55.26,0.0,64,353678,买盘
09:35:59,55.24,-0.02,264,1458557,卖盘
09:36:02,55.2,-0.04,264,1458183,卖盘
09:36:05,55.18,-0.02,93,513060,卖盘
09:36:08,55.19,0.01,36,198596,买盘
09:36:11,55.17,-0.02,185,1019978,中性盘
09:36:14,55.1,-0.07,48,264429,中性盘
09:36:17,54.99,-0.11,195,1072814,卖盘
09:36:20,54.97,-0.02,90,495055,卖盘
09:36:23,54.9,-0.07,15,82363,卖盘
09:36:26,55.0,0.1,54,296766,买盘
09:36:29,55.08,0.08,51,280683,买盘
09:36:32,55.01,-0.07,90,495137,卖盘
09:36:35,55.03,0.02,16,88062,卖盘
09:36:38,55.04,0.01,20,110067,买盘
09:36:41,55.0,-0.04,25,137530,卖盘
09:36:44,55.01,0.01,35,192538,卖盘
09:36:47,55.03,0.02,94,517137,买盘
09:36:50,55.01,-0.02,65,357685,卖盘
09:36:53,55.02,0.01,25,137541,买盘
09:36:56,55.01,-0.01,85,467644,卖盘
09:36:59,55.0,-0.01,102,561018,卖盘
09:37:02,55.02,0.02,427,2348678,买盘
09:37:05,55.0,-0.02,106,583157,卖盘
09:37:08,55.02,0.02,104,572077,买盘
09:37:11,55.01,-0.01,23,126558,卖盘
09:37:14,55.0,-0.01,28,154017,卖盘
09:37:17,55.01,0.01,23,126541,中性盘
09:37:20,55.05,0.04,40,220114,买盘
09:37:23,55.06,0.01,33,181588,买盘
09:37:26,55.06,0.0,81,445717,买盘
09:37:29,55.1,0.04,22,121140,买盘
09:37:32,55.1,0.0,7,38556,买盘
09:37:35,55.1,0.0,27,148770,买盘
09:37:38,55.06,-0.04,38,209338,卖盘
09:37:41,55.06,0.0,18,99148,卖盘
09:37:44,55.11,0.05,31,170764,中性盘
09:37:47,55.1,-0.01,52,286521,卖盘
09:37:50,55.1,0.0,62,341677,买盘
09:37:53,55.11,0.01,24,132227,中性盘
09:37:56,55.15,0.04,54,297586,买盘
09:37:59,55.1,-0.05,19,104711,卖盘
09:38:02,55.1,0.0,44,242584,卖盘
09:38:05,55.11,0.01,11,60615,买盘
09:38:08,55.11,0.0,9,49598,买盘
09:38:11,55.1,-0.01,67,369180,卖盘
09:38:14,55.1,0.0,34,187355,卖盘
09:38:17,55.09,-0.01,65,357965,卖盘
09:38:20,55.03,-0.06,38,209215,卖盘
09:38:23,55.02,-0.01,81,445711,卖盘
09:38:26,55.02,0.0,20,110023,中性盘
09:38:29,55.01,-0.01,49,269566,卖盘
09:38:32,54.98,-0.03,175,962507,卖盘
09:38:35,54.99,0.01,30,164919,买盘
09:38:38,54.93,-0.06,30,164852,卖盘
09:38:41,54.93,0.0,94,516548,卖盘
09:38:44,54.96,0.03,135,742015,买盘
09:38:47,54.96,0.0,97,532760,买盘
09:38:50,54.94,-0.02,95,521891,卖盘
09:38:53,54.95,0.01,36,197806,中性盘
09:38:56,54.94,-0.01,63,346125,卖盘
09:38:59,54.94,0.0,18,98869,买盘
09:39:02,54.95,0.01,109,598836,买盘
09:39:05,54.89,-0.06,105,576357,卖盘
09:39:08,54.89,0.0,55,301851,买盘
09:39:11,54.89,0.0,57,312658,买盘
09:39:14,54.89,0.0,28,153660,买盘
09:39:17,54.94,0.05,32,175762,买盘
09:39:20,54.99,0.05,220,1208018,买盘
09:39:23,54.92,-0.07,70,384581,卖盘
09:39:26,54.98,0.06,54,296867,中性盘
09:39:29,54.98,0.0,33,181387,卖盘
09:39:32,54.96,-0.02,77,423452,中性盘
09:39:35,54.98,0.02,24,131928,买盘
09:39:38,54.95,-0.03,30,164839,卖盘
09:39:41,54.88,-0.07,31,170307,卖盘
09:39:44,54.87,-0.01,8,43935,卖盘
09:39:47,54.86,-0.01,64,351162,卖盘
09:39:50,54.84,-0.02,32,175507,卖盘
09:39:53,54.94,0.1,70,384044,买盘
09:39:56,54.88,-0.06,38,208446,中性盘
09:39:59,54.86,-0.02,591,3240246,卖盘
09:40:02,54.86,0.0,156,855876,卖盘
09:40:05,54.86,0.0,48,263320,卖盘
09:40:08,54.86,0.0,50,274277,买盘
09:40:11,54.91,0.05,85,466781,买盘
09:40:14,54.96,0.05,40,219724,买盘
09:40:17,54.98,0.02,136,747501,买盘
09:40:20,54.99,0.01,52,285944,卖盘
09:40:23,54.93,-0.06,33,181359,卖盘
09:40:26,54.95,0.02,28,153797,买盘
09:40:29,54.91,-0.04,31,170194,中性盘
09:40:32,54.9,-0.01,10,54914,卖盘
09:40:35,54.91,0.01,20,109812,买盘
09:40:38,54.9,-0.01,29,159214,卖盘
09:40:41,54.9,0.0,48,263514,买盘
09:40:44,54.9,0.0,71,389776,买盘
09:40:47,54.9,0.0,64,351388,卖盘
09:40:50,54.88,-0.02,26,142728,卖盘
09:40:53,54.88,0.0,25,137248,卖盘
09:40:56,54.87,-0.01,70,384178,卖盘
09:40:59,54.86,-0.01,9,49388,卖盘
09:41:02,54.9,0.04,193,1059290,买盘
09:41:05,54.87,-0.03,31,170080,中性盘
09:41:08,54.86,-0.01,8,43887,卖盘
09:41:11,54.95,0.09,423,2321845,买盘
09:41:14,55.0,0.05,387,2128071,买盘
09:41:17,55.09,0.09,320,1760316,买盘
09:41:20,55.05,-0.04,36,198157,中性盘
09:41:23,55.1,0.05,34,187325,买盘
09:41:26,55.09,-0.01,45,247878,卖盘
09:41:29,55.07,-0.02,82,451762,卖盘
09:41:32,55.1,0.03,48,264350,买盘
09:41:35,55.1,0.0,43,236888,买盘
09:41:38,55.12,0.02,14,77147,买盘
09:41:41,55.15,0.03,12,66150,买盘
09:41:44,55.15,0.0,22,121301,买盘
09:41:47,55.12,-0.03,7,38585,卖盘
09:41:50,55.12,0.0,23,126776,买盘
09:41:53,55.16,0.04,52,286657,买盘
09:41:56,55.16,0.0,11,60676,卖盘
09:41:59,55.11,-0.05,21,115740,卖盘
09:42:02,55.12,0.01,46,253505,买盘
09:42:05,55.1,-0.02,114,628341,卖盘
09:42:08,55.12,0.02,25,137769,中性盘
09:42:11,55.11,-0.01,7,38582,卖盘
09:42:14,55.1,-0.01,110,606133,卖盘
09:42:17,55.06,-0.04,33,181841,卖盘
09:42:20,55.06,0.0,32,176255,卖盘
09:42:23,55.03,-0.03,14,77090,卖盘
09:42:26,55.06,0.03,23,126572,买盘
09:42:29,55.0,-0.06,110,605767,卖盘
09:42:32,55.04,0.04,16,88049,买盘
09:42:35,55.03,-0.01,52,286255,卖盘
09:42:38,55.04,0.01,106,583347,卖盘
09:42:41,55.03,-0.01,44,242079,卖盘
09:42:44,55.07,0.04,11,60563,买盘
09:42:47,55.04,-0.03,50,275241,卖盘
09:42:50,55.06,0.02,7,38527,买盘
09:42:53,55.03,-0.03,66,363259,卖盘
09:42:56,55.09,0.06,82,451326,买盘
09:42:59,55.05,-0.04,36,198124,中性盘
09:43:02,55.09,0.04,44,242320,买盘
09:43:05,55.12,0.03,337,1856904,买盘
09:43:08,55.12,0.0,65,358326,卖盘
09:43:11,55.12,0.0,20,110258,卖盘
09:43:14,55.12,0.0,8,44117,卖盘
09:43:17,55.16,0.04,8,44126,买盘
09:43:20,55.16,0.0,17,93772,卖盘
09:43:23,55.19,0.03,12,66217,买盘
09:43:26,55.18,-0.01,16,88291,卖盘
09:43:29,55.2,0.02,50,276028,买盘
09:43:32,55.2,0.0,63,347761,卖盘
09:43:35,55.23,0.03,37,204289,买盘
09:43:38,55.2,-0.03,28,154592,卖盘
09:43:41,55.24,0.04,6,33132,买盘
09:43:44,55.22,-0.02,33,182274,卖盘
09:43:47,55.23,0.01,57,314786,买盘
09:43:50,55.2,-0.03,34,187749,卖盘
09:43:53,55.23,0.03,75,414186,买盘
09:43:56,55.25,0.02,30,165694,买盘
09:43:59,55.23,-0.02,23,127019,卖盘
09:44:02,55.23,0.0,48,265112,卖盘
09:44:05,55.21,-0.02,84,463898,卖盘
09:44:08,55.25,0.04,50,276218,买盘
09:44:11,55.24,-0.01,63,347936,卖盘
09:44:14,55.24,0.0,78,430727,买盘
09:44:17,55.19,-0.05,187,1032234,卖盘
09:44:20,55.14,-0.05,110,606658,卖盘
09:44:23,55.15,0.01,29,159865,买盘
09:44:26,55.09,-0.06,31,170867,卖盘
09:44:29,55.15,0.06,17,93666,买盘
09:44:32,55.07,-0.08,84,462739,卖盘
09:44:35,55.05,-0.02,25,137647,卖盘
09:44:38,55.03,-0.02,15,82567,卖盘
09:44:41,55.05,0.02,68,374469,买盘
09:44:44,55.11,0.06,101,555874,中性盘
09:44:47,55.06,-0.05,12,66061,中性盘
09:44:50,55.11,0.05,9,49577,买盘
09:44:53,55.14,0.03,47,259052,买盘
09:44:56,55.07,-0.07,52,286588,卖盘
09:44:59,55.15,0.08,7,38585,中性盘
09:45:02,55.18,0.03,16,88188,买盘
09:45:05,55.1,-0.08,3,16536,卖盘
09:45:08,55.18,0.08,7,38590,买盘
09:45:11,55.1,-0.08,73,402441,卖盘
09:45:14,55.14,0.04,56,308804,中性盘
09:45:17,55.12,-0.02,26,143358,卖盘
09:45:20,55.12,0.0,5,27562,卖盘
09:45:23,55.1,-0.02,64,352707,卖盘
09:45:26,55.11,0.01,110,606083,买盘
09:45:29,55.06,-0.05,99,545276,卖盘
09:45:32,55.06,0.0,199,1095546,卖盘
09:45:35,55.06,0.0,24,132040,买盘
09:45:38,55.06,0.0,31,170630,买盘
09:45:41,55.06,0.0,15,82590,卖盘
09:45:44,55.06,0.0,13,71578,卖盘
09:45:47,55.01,-0.05,17,93557,中性盘
09:45:50,55.0,-0.01,95,523182,卖盘
09:45:53,55.01,0.01,20,110024,中性盘
09:45:56,55.06,0.05,38,209096,中性盘
09:45:59,55.03,-0.03,22,121075,卖盘
09:46:02,55.06,0.03,112,616704,中性盘
09:46:05,55.1,0.04,21,115619,买盘
09:46:08,55.06,-0.04,6,33036,中性盘
09:46:11,55.1,0.04,21,115670,买盘
09:46:14,55.08,-0.02,7,38561,卖盘
09:46:17,55.09,0.01,2,11019,中性盘
09:46:20,55.09,0.0,26,143210,买盘
09:46:23,55.1,0.01,13,71608,买盘
09:46:26,55.09,-0.01,19,104652,卖盘
09:46:29,55.1,0.01,36,198335,买盘
09:46:32,55.1,0.0,88,484854,买盘
09:46:35,55.09,-0.01,68,374598,卖盘
09:46:38,55.1,0.01,14,77141,中性盘
09:46:41,55.09,-0.01,26,143262,卖盘
09:46:44,55.09,0.0,100,550902,卖盘
09:46:47,55.1,0.01,69,380203,买盘
09:46:50,55.09,-0.01,49,269975,卖盘
09:46:53,55.1,0.01,17,93677,中性盘
09:46:56,55.13,0.03,34,187478,中性盘
09:46:59,55.14,0.01,4,22056,卖盘
09:47:02,55.14,0.0,53,292225,中性盘
09:47:05,55.18,0.04,72,397397,买盘
09:47:08,55.18,0.0,16,88313,卖盘
09:47:11,55.14,-0.04,22,121355,卖盘
09:47:14,55.24,0.1,39,215355,买盘
09:47:17,55.21,-0.03,6,33136,卖盘
09:47:20,55.21,0.0,47,259630,卖盘
09:47:23,55.19,-0.02,121,668008,卖盘
09:47:26,55.18,-0.01,18,99312,卖盘
09:47:29,55.18,0.0,22,121389,买盘
09:47:32,55.2,0.02,13,71747,买盘
09:47:35,55.27,0.07,110,607493,买盘
09:47:38,55.25,-0.02,24,132517,买盘
09:47:41,55.2,-0.05,7,38640,卖盘
09:47:44,55.25,0.05,19,104975,买盘
09:47:47,55.27,0.02,83,458779,买盘
09:47:50,55.27,0.0,16,88409,买盘
09:47:53,55.27,0.0,4,22108,卖盘
09:47:56,55.3,0.03,150,829274,买盘
09:47:59,55.21,-0.09,23,127073,卖盘
09:48:02,55.28,0.07,227,1254828,买盘
09:48:05,55.22,-0.06,47,259697,卖盘
09:48:08,55.21,-0.01,48,265091,卖盘
09:48:11,55.22,0.01,42,231971,中性盘
09:48:14,55.22,0.0,22,121547,卖盘
09:48:17,55.27,0.05,23,127063,买盘
09:48:20,55.27,0.0,34,187766,买盘
09:48:23,55.27,0.0,47,259624,买盘
09:48:26,55.25,-0.02,62,342609,卖盘
09:48:29,55.27,0.02,115,635351,买盘
09:48:32,55.27,0.0,34,187911,卖盘
09:48:35,55.27,0.0,106,585638,卖盘
09:48:38,55.27,0.0,23,127080,买盘
09:48:41,55.25,-0.02,81,447659,卖盘
09:48:44,55.25,0.0,21,116033,卖盘
09:48:47,55.27,0.02,51,281878,买盘
09:48:50,55.27,0.0,98,541759,卖盘
09:48:53,55.22,-0.05,157,867497,卖盘
09:48:56,55.28,0.06,59,325940,买盘
09:48:59,55.3,0.02,59,326254,买盘
09:49:02,55.31,0.01,19,105076,买盘
09:49:05,55.32,0.01,22,121678,买盘
09:49:08,55.32,0.0,20,110641,卖盘
09:49:11,55.28,-0.04,221,1222120,卖盘
09:49:14,55.25,-0.03,123,680022,卖盘
09:49:17,55.25,0.0,57,314889,买盘
09:49:20,55.23,-0.02,107,591098,卖盘
09:49:23,55.23,0.0,17,93888,卖盘
09:49:26,55.23,0.0,113,624209,买盘
09:49:29,55.23,0.0,19,104942,卖盘
09:49:32,55.23,0.0,39,215398,卖盘
09:49:35,55.24,0.01,276,1525786,买盘
09:49:38,55.3,0.06,59,326063,买盘
09:49:41,55.3,0.0,53,292906,买盘
09:49:44,55.3,0.0,15,82876,买盘
09:49:47,55.3,0.0,16,88483,买盘
09:49:50,55.3,0.0,42,232195,卖盘
09:49:53,55.3,0.0,17,93990,买盘
09:49:56,55.26,-0.04,285,1573706,中性盘
09:49:59,55.27,0.01,39,215283,买盘
09:50:02,55.27,0.0,12,66304,买盘
09:50:05,55.27,0.0,11,60813,买盘
09:50:08,55.25,-0.02,30,165792,卖盘
09:50:11,55.26,0.01,8,44208,中性盘
09:50:14,55.25,-0.01,22,121569,卖盘
09:50:17,55.25,0.0,59,326030,卖盘
09:50:20,55.25,0.0,86,475257,卖盘
09:50:23,55.25,0.0,18,99456,卖盘
09:50:26,55.28,0.03,56,309526,买盘
09:50:29,55.29,0.01,19,105036,买盘
09:50:32,55.29,0.0,17,93978,中性盘
09:50:35,55.3,0.01,21,116111,买盘
09:50:38,55.3,0.0,21,116116,买盘
09:50:41,55.29,-0.01,157,867635,卖盘
09:50:44,55.28,-0.01,44,243166,中性盘
09:50:47,55.26,-0.02,39,215519,中性盘
09:50:50,55.2,-0.06,6,33120,卖盘
09:50:53,55.24,0.04,40,220820,中性盘
09:50:56,55.22,-0.02,11,60752,卖盘
09:50:59,55.22,0.0,47,259578,卖盘
09:51:02,55.24,0.02,23,127020,买盘
09:51:05,55.23,-0.01,3,16571,卖盘
09:51:08,55.24,0.01,7,38665,买盘
09:51:11,55.16,-0.08,301,1661549,卖盘
09:51:14,55.16,0.0,35,193002,买盘
09:51:17,55.13,-0.03,38,209515,卖盘
09:51:20,55.13,0.0,110,606218,买盘
09:51:23,55.2,0.07,53,292369,买盘
09:51:26,55.18,-0.02,19,104802,买盘
09:51:29,55.19,0.01,7,38621,买盘
09:51:32,55.19,0.0,25,138026,卖盘
09:51:35,55.24,0.05,11,60730,买盘
09:51:38,55.2,-0.04,39,215264,中性盘
09:51:41,55.23,0.03,25,137990,中性盘
09:51:44,55.23,0.0,3,16570,卖盘
09:51:47,55.25,0.02,84,463925,买盘
09:51:50,55.25,0.0,40,221001,卖盘
09:51:53,55.26,0.01,53,292827,买盘
09:51:56,55.28,0.02,93,514054,买盘
09:51:59,55.28,0.0,27,149206,买盘
09:52:02,55.29,0.01,120,663243,买盘
09:52:05,55.3,0.01,77,425760,买盘
09:52:08,55.36,0.06,294,1626508,买盘
09:52:11,55.34,-0.02,58,321160,卖盘
09:52:14,55.38,0.04,21,116267,买盘
09:52:17,55.39,0.01,10,55385,买盘
09:52:20,55.4,0.01,13,72019,买盘
09:52:23,55.4,0.0,71,393292,买盘
09:52:26,55.4,0.0,88,487513,卖盘
09:52:29,55.37,-0.03,61,337748,卖盘
09:52:32,55.28,-0.09,233,1288532,卖盘
09:52:35,55.25,-0.03,136,752138,卖盘
09:52:38,55.27,0.02,41,226529,买盘
09:52:41,55.28,0.01,19,104963,买盘
09:52:44,55.33,0.05,5,27650,买盘
09:52:47,55.28,-0.05,7,38716,中性盘
09:52:50,55.33,0.05,6,33190,买盘
09:52:53,55.28,-0.05,25,138229,卖盘
09:52:56,55.32,0.04,50,276505,中性盘
09:52:59,55.33,0.01,52,287684,买盘
09:53:02,55.33,0.0,16,88508,买盘
09:53:05,55.32,-0.01,8,44256,中性盘
09:53:08,55.32,0.0,145,801514,买盘
09:53:11,55.33,0.01,56,309777,买盘
09:53:14,55.3,-0.03,6,33176,中性盘
09:53:17,55.29,-0.01,52,287661,卖盘
09:53:20,55.33,0.04,18,99538,买盘
09:53:23,55.28,-0.05,17,93990,卖盘
09:53:26,55.32,0.04,8,44228,买盘
09:53:29,55.3,-0.02,19,105049,中性盘
09:53:32,55.28,-0.02,24,132673,卖盘
09:53:35,55.29,0.01,17,94023,中性盘
09:53:38,55.32,0.03,17,93974,买盘
09:53:41,55.31,-0.01,112,619024,中性盘
09:53:44,55.31,0.0,53,292988,买盘
09:53:47,55.31,0.0,26,143732,买盘
09:53:50,55.3,-0.01,29,160360,中性盘
09:53:53,55.3,0.0,10,55288,买盘
09:53:56,55.27,-0.03,185,1022680,卖盘
09:53:59,55.25,-0.02,32,176844,卖盘
09:54:02,55.26,0.01,27,149217,中性盘
09:54:05,55.26,0.0,16,88403,买盘
09:54:08,55.25,-0.01,15,82882,卖盘
09:54:11,55.26,0.01,17,93935,买盘
09:54:14,55.27,0.01,13,71840,买盘
09:54:17,55.28,0.01,65,359258,买盘
09:54:20,55.26,-0.02,30,165795,卖盘
09:54:23,55.26,0.0,14,77356,买盘
09:54:26,55.25,-0.01,51,281861,卖盘
09:54:29,55.26,0.01,54,298451,买盘
09:54:32,55.28,0.02,9,49738,买盘
09:54:35,55.31,0.03,87,481084,买盘
09:54:38,55.34,0.03,90,497892,买盘
09:54:41,55.35,0.01,17,94085,买盘
09:54:44,55.35,0.0,87,481409,买盘
09:54:47,55.36,0.01,30,166021,买盘
09:54:50,55.36,0.0,25,138368,买盘
09:54:53,55.35,-0.01,30,166055,卖盘
09:54:56,55.35,0.0,26,143897,中性盘
09:54:59,55.35,0.0,26,143907,买盘
09:55:02,55.36,0.01,65,359779,买盘
09:55:05,55.37,0.01,9,49825,买盘
09:55:08,55.36,-0.01,12,66433,卖盘
09:55:11,55.37,0.01,32,177180,买盘
09:55:14,55.39,0.02,16,88606,买盘
09:55:17,55.38,-0.01,6,33228,卖盘
09:55:20,55.4,0.02,11,60940,买盘
09:55:23,55.4,0.0,32,177280,买盘
09:55:26,55.41,0.01,24,132983,买盘
09:55:29,55.41,0.0,2,11082,卖盘
09:55:32,55.42,0.01,39,216135,买盘
09:55:35,55.41,-0.01,80,443322,卖盘
09:55:38,55.43,0.02,24,133024,买盘
09:55:41,55.43,0.0,11,60973,卖盘
09:55:44,55.45,0.02,49,271662,买盘
09:55:47,55.45,0.0,134,742988,买盘
09:55:50,55.46,0.01,48,266168,买盘
09:55:53,55.45,-0.01,14,77630,卖盘
09:55:56,55.45,0.0,15,83183,卖盘
09:55:59,55.46,0.01,142,787478,买盘
09:56:02,55.43,-0.03,173,959090,卖盘
09:56:05,55.46,0.03,96,532199,买盘
09:56:08,55.44,-0.02,25,138546,买盘
09:56:11,55.41,-0.03,30,166294,中性盘
09:56:14,55.43,0.02,29,160733,买盘
09:56:17,55.41,-0.02,92,509730,卖盘
09:56:20,55.4,-0.01,10,55407,卖盘
09:56:23,55.41,0.01,23,127441,中性盘
09:56:26,55.42,0.01,39,216100,买盘
09:56:29,55.4,-0.02,32,177311,卖盘
09:56:32,55.4,0.0,29,160684,卖盘
09:56:35,55.4,0.0,35,193922,卖盘
09:56:38,55.42,0.02,33,182850,买盘
09:56:41,55.42,0.0,32,177328,买盘
09:56:44,55.4,-0.02,47,260440,卖盘
09:56:47,55.4,0.0,35,193928,卖盘
09:56:50,55.4,0.0,21,116326,买盘
09:56:53,55.41,0.01,107,592733,买盘
09:56:56,55.41,0.0,90,498320,买盘
09:56:59,55.36,-0.05,25,138480,卖盘
09:57:02,55.4,0.04,42,232641,买盘
09:57:05,55.4,0.0,12,66481,卖盘
09:57:08,55.36,-0.04,57,315755,卖盘
09:57:11,55.36,0.0,8,44298,中性盘
09:57:14,55.4,0.04,6,33240,买盘
09:57:17,55.37,-0.03,8,44291,卖盘
09:57:20,55.4,0.03,9,49842,买盘
09:57:23,55.4,0.0,30,166135,买盘
09:57:26,55.4,0.0,39,216045,买盘
09:57:29,55.4,0.0,55,304687,买盘
09:57:32,55.4,0.0,48,265933,买盘
09:57:35,55.4,0.0,212,1174841,卖盘
09:57:38,55.41,0.01,35,193916,中性盘
09:57:41,55.4,-0.01,440,2437633,卖盘
09:57:44,55.4,0.0,89,493065,卖盘
09:57:47,55.4,0.0,60,332381,买盘
09:57:50,55.4,0.0,36,199411,买盘
09:57:53,55.39,-0.01,3,16617,卖盘
09:57:56,55.39,0.0,90,498593,买盘
09:57:59,55.38,-0.01,13,71969,买盘
09:58:02,55.38,0.0,15,83078,卖盘
09:58:05,55.35,-0.03,2,11070,卖盘
09:58:08,55.38,0.03,80,443012,买盘
09:58:11,55.43,0.05,105,581615,买盘
09:58:14,55.44,0.01,35,194011,买盘
09:58:17,55.42,-0.02,292,1618311,卖盘
09:58:20,55.41,-0.01,58,321421,中性盘
09:58:23,55.53,0.12,506,2807253,买盘
09:58:26,55.48,-0.05,132,732632,卖盘
09:58:29,55.46,-0.02,12,66563,卖盘
09:58:32,55.48,0.02,16,88768,买盘
09:58:35,55.48,0.0,70,388587,买盘
09:58:38,55.5,0.02,12,66593,中性盘
09:58:41,55.59,0.09,170,944351,买盘
09:58:44,55.6,0.01,41,227931,买盘
09:58:47,55.6,0.0,148,823573,买盘
09:58:50,55.69,0.09,21,116831,中性盘
09:58:53,55.65,-0.04,25,139130,卖盘
09:58:56,55.62,-0.03,9,50079,中性盘
09:58:59,55.61,-0.01,86,478814,卖盘
09:59:02,55.65,0.04,24,133591,卖盘
