成交时间,成交价格,价格变动,成交量,成交金额,性质
14:22:42,18.69,0.0,293,547522,买盘
14:22:45,18.69,0.0,47,87835,买盘
14:22:48,18.69,0.0,337,629658,买盘
14:22:51,18.68,-0.01,51,95268,卖盘
14:22:54,18.69,0.01,26,48577,买盘
14:22:57,18.68,-0.01,17,31770,卖盘
14:23:00,18.69,0.01,12,22428,买盘
14:23:03,18.68,-0.01,122,227533,卖盘
14:23:06,18.68,0.0,356,665069,卖盘
14:23:09,18.68,0.0,6,11208,卖盘
14:23:12,18.68,0.0,706,1318549,卖盘
14:23:15,18.68,0.0,34,63512,买盘
14:23:18,18.68,0.0,34,63507,买盘
14:23:21,18.66,-0.02,630,1176204,卖盘
14:23:24,18.67,0.01,13,24271,买盘
14:23:27,18.67,0.0,52,97052,买盘
14:23:30,18.67,0.0,15,28000,买盘
14:23:33,18.67,0.0,148,276206,买盘
14:23:36,18.66,-0.01,1020,1903320,卖盘
14:23:39,18.66,0.0,22,41052,中性盘
14:23:42,18.66,0.0,80,149259,买盘
14:23:45,18.66,0.0,40,74645,卖盘
14:23:48,18.66,0.0,166,309633,卖盘
14:23:51,18.66,0.0,158,294834,买盘
14:23:54,18.65,-0.01,14,26117,卖盘
14:23:57,18.65,0.0,19,35443,卖盘
14:24:00,18.65,0.0,278,518515,卖盘
14:24:03,18.66,0.01,695,1296190,买盘
14:24:06,18.66,0.0,1405,2621499,买盘
14:24:09,18.65,-0.01,60,111938,卖盘
14:24:12,18.66,0.01,102,190250,买盘
14:24:15,18.66,0.0,82,152931,买盘
14:24:18,18.66,0.0,13,24255,买盘
14:24:21,18.66,0.0,86,160450,买盘
14:24:24,18.65,-0.01,23,42915,卖盘
14:24:27,18.65,0.0,163,304020,卖盘
14:24:30,18.65,0.0,57,106321,卖盘
14:24:33,18.65,0.0,103,192100,卖盘
14:24:36,18.65,0.0,31,57815,卖盘
14:24:39,18.65,0.0,214,399112,卖盘
14:24:42,18.65,0.0,50,93251,卖盘
14:24:45,18.65,0.0,390,727356,卖盘
14:24:48,18.65,0.0,122,227530,买盘
14:24:51,18.65,0.0,82,152956,卖盘
14:24:54,18.65,0.0,175,326375,买盘
14:24:57,18.65,0.0,57,106281,卖盘
14:25:00,18.66,0.01,656,1224096,买盘
14:25:03,18.66,0.0,54,100764,卖盘
14:25:06,18.66,0.0,123,229623,卖盘
14:25:09,18.66,0.0,71,132505,卖盘
14:25:12,18.66,0.0,32,59714,卖盘
14:25:15,18.67,0.01,80,149306,买盘
14:25:18,18.66,-0.01,83,154913,卖盘
14:25:21,18.66,0.0,30,56003,卖盘
14:25:24,18.67,0.01,16,29863,买盘
14:25:27,18.67,0.0,50,93316,买盘
14:25:30,18.67,0.0,88,164255,买盘
14:25:33,18.67,0.0,16,29872,买盘
14:25:36,18.66,-0.01,40,74677,卖盘
14:25:39,18.67,0.01,82,153029,买盘
14:25:42,18.66,-0.01,27,50407,卖盘
14:25:45,18.66,0.0,47,87723,卖盘
14:25:48,18.66,0.0,19,35465,卖盘
14:25:51,18.67,0.01,217,404924,买盘
14:25:54,18.67,0.0,56,104511,买盘
14:25:57,18.67,0.0,18,33606,买盘
14:26:00,18.66,-0.01,9,16795,卖盘
14:26:03,18.66,0.0,25,46661,卖盘
14:26:06,18.66,0.0,582,1086072,卖盘
14:26:09,18.66,0.0,24,44787,卖盘
14:26:12,18.66,0.0,60,111961,卖盘
14:26:15,18.66,0.0,225,419855,卖盘
14:26:18,18.66,0.0,78,145548,买盘
14:26:21,18.66,0.0,9,16794,买盘
14:26:24,18.66,0.0,73,136218,买盘
14:26:27,18.65,-0.01,871,1625284,卖盘
14:26:30,18.65,0.0,36,67160,卖盘
14:26:33,18.66,0.01,309,576310,买盘
14:26:36,18.66,0.0,173,322719,买盘
14:26:39,18.66,0.0,195,363869,买盘
14:26:42,18.66,0.0,47,87693,买盘
14:26:45,18.66,0.0,150,279769,买盘
14:26:48,18.66,0.0,292,544626,买盘
14:26:51,18.66,0.0,50,93283,买盘
14:26:54,18.65,-0.01,85,158570,卖盘
14:26:57,18.66,0.01,134,249965,买盘
14:27:00,18.65,-0.01,21,39168,卖盘
14:27:03,18.65,0.0,566,1055614,卖盘
14:27:06,18.65,0.0,397,740495,卖盘
14:27:09,18.65,0.0,72,134315,卖盘
14:27:12,18.66,0.01,291,542849,买盘
14:27:15,18.65,-0.01,47,87685,卖盘
14:27:18,18.65,0.0,143,266705,卖盘
14:27:21,18.65,0.0,93,173445,卖盘
14:27:24,18.65,0.0,222,414048,卖盘
14:27:27,18.65,0.0,86,160390,卖盘
14:27:30,18.65,0.0,193,359945,买盘
14:27:33,18.65,0.0,114,212589,买盘
14:27:36,18.65,0.0,82,152899,买盘
14:27:39,18.64,-0.01,131,244263,卖盘
14:27:42,18.65,0.01,61,113734,买盘
14:27:45,18.64,-0.01,152,283346,卖盘
14:27:48,18.64,0.0,147,274025,卖盘
14:27:51,18.64,0.0,16,29833,卖盘
14:27:54,18.64,0.0,153,285194,卖盘
14:27:57,18.64,0.0,789,1470695,卖盘
14:28:00,18.64,0.0,289,538475,买盘
14:28:03,18.64,0.0,28,52192,买盘
14:28:06,18.64,0.0,234,436004,买盘
14:28:09,18.64,0.0,1569,2924589,买盘
14:28:12,18.64,0.0,4536,8460756,买盘
14:28:15,18.68,0.04,230,428827,买盘
14:28:18,18.65,-0.03,41,76491,卖盘
14:28:21,18.67,0.02,23,42921,买盘
14:28:24,18.66,-0.01,7,13062,卖盘
14:28:27,18.67,0.01,389,726223,买盘
14:28:30,18.67,0.0,169,315424,买盘
14:28:33,18.67,0.0,346,645781,卖盘
14:28:36,18.67,0.0,33,61599,买盘
14:28:39,18.67,0.0,94,175503,买盘
14:28:42,18.67,0.0,86,160512,卖盘
14:28:45,18.68,0.01,143,267034,买盘
14:28:48,18.68,0.0,46,85893,买盘
14:28:51,18.68,0.0,160,298875,买盘
14:28:54,18.68,0.0,34,63494,买盘
14:28:57,18.67,-0.01,353,659101,卖盘
14:29:00,18.67,0.0,119,222255,中性盘
14:29:03,18.67,0.0,141,263264,买盘
14:29:06,18.68,0.01,510,952203,买盘
14:29:09,18.68,0.0,43,80306,买盘
14:29:12,18.68,0.0,3382,6317631,买盘
14:29:15,18.68,0.0,35,65386,中性盘
14:29:18,18.68,0.0,134,250366,买盘
14:29:21,18.69,0.01,36,67271,买盘
14:29:24,18.69,0.0,78,145705,买盘
14:29:27,18.68,-0.01,66,123293,卖盘
14:29:30,18.68,0.0,11,20548,卖盘
14:29:33,18.69,0.01,41,76618,买盘
14:29:36,18.69,0.0,206,385474,买盘
14:29:39,18.69,0.0,118,220534,卖盘
14:29:42,18.68,-0.01,38,71016,卖盘
14:29:45,18.69,0.01,60,112145,买盘
14:29:48,18.69,0.0,56,104663,买盘
14:29:51,18.69,0.0,25,46717,买盘
14:29:54,18.69,0.0,92,171949,卖盘
14:29:57,18.69,0.0,108,201853,卖盘
14:30:00,18.69,0.0,49,91589,卖盘
14:30:03,18.69,0.0,207,386776,买盘
14:30:06,18.69,0.0,33,61667,买盘
14:30:09,18.68,-0.01,423,790136,卖盘
14:30:12,18.68,0.0,104,193767,卖盘
14:30:15,18.68,0.0,34,63512,买盘
14:30:18,18.68,0.0,92,171793,买盘
14:30:21,18.68,0.0,86,160599,买盘
14:30:24,18.67,-0.01,181,337975,卖盘
14:30:27,18.66,-0.01,109,203467,卖盘
14:30:30,18.66,0.0,61,113859,卖盘
14:30:33,18.66,0.0,12,22402,卖盘
14:30:36,18.67,0.01,66,123210,买盘
14:30:39,18.67,0.0,168,313592,买盘
14:30:42,18.67,0.0,33,61600,买盘
14:30:45,18.66,-0.01,125,233356,卖盘
14:30:48,18.66,0.0,587,1095665,卖盘
14:30:51,18.66,0.0,47,87697,买盘
14:30:54,18.66,0.0,25,46648,买盘
14:30:57,18.66,0.0,77,143659,买盘
14:31:00,18.66,0.0,74,138072,买盘
14:31:03,18.66,0.0,173,322763,买盘
14:31:06,18.66,0.0,95,177272,卖盘
14:31:09,18.67,0.01,76,141826,买盘
14:31:12,18.66,-0.01,25,46650,卖盘
14:31:15,18.66,0.0,42,78372,卖盘
14:31:18,18.66,0.0,38,70919,卖盘
14:31:21,18.66,0.0,92,171709,卖盘
14:31:24,18.67,0.01,1007,1878133,买盘
14:31:27,18.66,-0.01,453,845626,卖盘
14:31:30,18.66,0.0,68,126902,卖盘
14:31:33,18.66,0.0,154,287381,买盘
14:31:36,18.66,0.0,130,242580,卖盘
14:31:39,18.67,0.01,31,57850,买盘
14:31:42,18.66,-0.01,142,264974,卖盘
14:31:45,18.66,0.0,73,136213,买盘
14:31:48,18.65,-0.01,158,294692,卖盘
14:31:51,18.66,0.01,51,95122,买盘
14:31:54,18.65,-0.01,39,72755,卖盘
14:31:57,18.66,0.01,111,207018,买盘
14:32:00,18.65,-0.01,353,658647,卖盘
14:32:03,18.65,0.0,46,85792,卖盘
14:32:06,18.65,0.0,41,76465,卖盘
14:32:09,18.66,0.01,126,235389,买盘
14:32:12,18.65,-0.01,59,110036,卖盘
14:32:15,18.65,0.0,93,173095,卖盘
14:32:18,18.64,-0.01,82,152908,卖盘
14:32:21,18.65,0.01,49,91371,买盘
14:32:24,18.64,-0.01,54,100665,卖盘
14:32:27,18.65,0.01,37,68992,买盘
14:32:30,18.65,0.0,207,385986,买盘
14:32:33,18.65,0.0,47,87618,买盘
14:32:36,18.64,-0.01,60,111849,卖盘
14:32:39,18.64,0.0,188,350498,卖盘
14:32:42,18.64,0.0,367,684148,卖盘
14:32:45,18.65,0.01,58,108122,买盘
14:32:48,18.64,-0.01,106,197647,卖盘
14:32:51,18.65,0.01,55,102526,买盘
14:32:54,18.65,0.0,35,65251,买盘
14:32:57,18.65,0.0,115,214387,买盘
14:33:00,18.64,-0.01,79,147270,卖盘
14:33:03,18.65,0.01,109,203222,买盘
14:33:06,18.65,0.0,92,171574,买盘
14:33:09,18.64,-0.01,72,134213,卖盘
14:33:12,18.64,0.0,131,244195,卖盘
14:33:15,18.64,0.0,186,346715,卖盘
14:33:18,18.65,0.01,143,266686,买盘
14:33:21,18.64,-0.01,125,233010,卖盘
14:33:24,18.64,0.0,231,430584,卖盘
14:33:27,18.64,0.0,43,80145,卖盘
14:33:30,18.64,0.0,126,234855,买盘
14:33:33,18.64,0.0,61,113660,买盘
14:33:36,18.64,0.0,29,54056,买盘
14:33:39,18.64,0.0,104,193824,卖盘
14:33:42,18.64,0.0,82,152820,卖盘
14:33:45,18.63,-0.01,1124,2096055,卖盘
14:33:48,18.64,0.01,157,292648,买盘
14:33:51,18.64,0.0,95,177027,买盘
14:33:54,18.63,-0.01,277,516066,卖盘
14:33:57,18.63,0.0,155,288901,卖盘
14:34:00,18.64,0.01,80,149082,买盘
14:34:03,18.64,0.0,51,95043,买盘
14:34:06,18.64,0.0,303,564561,买盘
14:34:09,18.64,0.0,51,95040,买盘
14:34:12,18.64,0.0,81,150952,买盘
14:34:15,18.63,-0.01,43,80129,卖盘
14:34:18,18.64,0.01,76,141596,买盘
14:34:21,18.63,-0.01,594,1106662,卖盘
14:34:24,18.63,0.0,85,158373,卖盘
14:34:27,18.64,0.01,178,331620,买盘
14:34:30,18.63,-0.01,89,165808,卖盘
14:34:33,18.63,0.0,483,899841,卖盘
14:34:36,18.63,0.0,223,415449,卖盘
14:34:39,18.63,0.0,42,78232,买盘
14:34:42,18.62,-0.01,95,176921,卖盘
14:34:45,18.63,0.01,299,556787,买盘
14:34:48,18.63,0.0,265,493213,买盘
14:34:51,18.62,-0.01,201,374295,卖盘
14:34:54,18.62,0.0,499,929200,卖盘
14:34:57,18.62,0.0,454,845563,卖盘
14:35:00,18.63,0.01,2188,4076164,买盘
14:35:03,18.63,0.0,3242,6039906,买盘
14:35:06,18.64,0.01,503,937453,买盘
14:35:09,18.63,-0.01,90,167670,卖盘
14:35:12,18.64,0.01,266,495585,买盘
14:35:15,18.62,-0.02,223,415350,卖盘
14:35:18,18.64,0.02,87,162057,买盘
14:35:21,18.64,0.0,409,761657,买盘
14:35:24,18.63,-0.01,113,210436,买盘
14:35:27,18.63,0.0,144,268237,买盘
14:35:30,18.63,0.0,88,163930,买盘
14:35:33,18.63,0.0,160,298040,买盘
14:35:36,18.63,0.0,94,175102,卖盘
14:35:39,18.63,0.0,25,46577,卖盘
14:35:42,18.64,0.01,198,368890,买盘
14:35:45,18.63,-0.01,99,184478,卖盘
14:35:48,18.64,0.01,362,674750,买盘
14:35:51,18.64,0.0,65,121119,买盘
14:35:54,18.63,-0.01,37,68935,卖盘
14:35:57,18.64,0.01,119,221712,买盘
14:36:00,18.64,0.0,29,54037,买盘
14:36:03,18.63,-0.01,163,303719,卖盘
14:36:06,18.63,0.0,75,139728,卖盘
14:36:09,18.63,0.0,311,579399,卖盘
14:36:12,18.63,0.0,310,577280,买盘
14:36:15,18.63,0.0,91,169532,买盘
14:36:18,18.63,0.0,23,42853,中性盘
14:36:21,18.63,0.0,124,231014,卖盘
14:36:24,18.63,0.0,76,141590,卖盘
14:36:27,18.63,0.0,329,612930,卖盘
14:36:30,18.63,0.0,191,355833,卖盘
14:36:33,18.63,0.0,386,719031,买盘
14:36:36,18.62,-0.01,281,523474,卖盘
14:36:39,18.63,0.01,190,353920,买盘
14:36:42,18.63,0.0,171,318453,买盘
14:36:45,18.63,0.0,762,1418944,卖盘
14:36:48,18.64,0.01,132,245936,买盘
14:36:51,18.63,-0.01,219,408047,卖盘
14:36:54,18.64,0.01,72,134137,买盘
14:36:57,18.63,-0.01,96,178866,卖盘
14:37:00,18.63,0.0,717,1335849,卖盘
14:37:03,18.62,-0.01,229,426523,卖盘
14:37:06,18.63,0.01,99,184432,买盘
14:37:09,18.63,0.0,213,396810,买盘
14:37:12,18.63,0.0,116,216065,买盘
14:37:15,18.63,0.0,180,335281,买盘
14:37:18,18.63,0.0,420,782422,买盘
14:37:21,18.63,0.0,120,223188,卖盘
14:37:24,18.63,0.0,288,537145,卖盘
14:37:27,18.64,0.01,117,217981,买盘
14:37:30,18.63,-0.01,83,154652,卖盘
14:37:33,18.64,0.01,263,490176,买盘
14:37:36,18.63,-0.01,171,318573,卖盘
14:37:39,18.62,-0.01,25,46569,卖盘
14:37:42,18.62,0.0,54,100578,卖盘
14:37:45,18.62,0.0,31,57732,卖盘
14:37:48,18.62,0.0,569,1059487,卖盘
14:37:51,18.62,0.0,79,147123,卖盘
14:37:54,18.63,0.01,352,655462,买盘
14:37:57,18.63,0.0,108,201176,买盘
14:38:00,18.63,0.0,663,1233829,买盘
14:38:03,18.63,0.0,65,121072,买盘
14:38:06,18.62,-0.01,445,827900,卖盘
14:38:09,18.62,0.0,84,156403,买盘
14:38:12,18.62,0.0,197,367458,买盘
14:38:15,18.62,0.0,119,221579,卖盘
14:38:18,18.61,-0.01,373,694362,卖盘
14:38:21,18.62,0.01,135,251361,买盘
14:38:24,18.62,0.0,284,528669,买盘
14:38:27,18.61,-0.01,374,696072,卖盘
14:38:30,18.62,0.01,146,271784,买盘
14:38:33,18.61,-0.01,50,93067,卖盘
14:38:36,18.61,0.0,381,709166,卖盘
14:38:39,18.61,0.0,230,428117,卖盘
14:38:42,18.61,0.0,344,640257,卖盘
14:38:45,18.62,0.01,125,232627,买盘
14:38:48,18.61,-0.01,132,245655,卖盘
14:38:51,18.61,0.0,2114,3933433,卖盘
14:38:54,18.61,0.0,84,156311,买盘
14:38:57,18.61,0.0,633,1177470,买盘
14:39:00,18.61,0.0,3127,5816286,买盘
14:39:03,18.6,-0.01,572,1064160,卖盘
14:39:06,18.6,0.0,398,740295,卖盘
14:39:09,18.61,0.01,198,368305,买盘
14:39:12,18.61,0.0,290,539438,买盘
14:39:15,18.61,0.0,504,937475,买盘
14:39:18,18.59,-0.02,5701,10600899,卖盘
14:39:21,18.59,0.0,2538,4717468,买盘
14:39:24,18.6,0.01,170,316050,买盘
14:39:27,18.6,0.0,282,524090,买盘
14:39:30,18.59,-0.01,543,1009500,卖盘
14:39:33,18.6,0.01,1391,2586050,买盘
14:39:36,18.6,0.0,220,409012,卖盘
14:39:39,18.59,-0.01,119,221237,卖盘
14:39:42,18.6,0.01,759,1411073,买盘
14:39:45,18.6,0.0,464,862639,买盘
14:39:48,18.6,0.0,606,1126810,买盘
14:39:51,18.6,0.0,156,290172,卖盘
14:39:54,18.6,0.0,145,269702,卖盘
14:39:57,18.6,0.0,244,453942,卖盘
14:40:00,18.61,0.01,186,346085,买盘
14:40:03,18.6,-0.01,2084,3876301,卖盘
14:40:06,18.6,0.0,224,416613,卖盘
14:40:09,18.6,0.0,966,1796753,买盘
14:40:12,18.6,0.0,246,457524,买盘
14:40:15,18.6,0.0,207,384959,买盘
14:40:18,18.6,0.0,894,1662096,买盘
14:40:21,18.6,0.0,490,911372,买盘
14:40:24,18.6,0.0,343,638095,卖盘
14:40:27,18.6,0.0,1903,3539437,卖盘
14:40:30,18.59,-0.01,266,494754,卖盘
14:40:33,18.6,0.01,169,314307,买盘
14:40:36,18.59,-0.01,54,100426,卖盘
14:40:39,18.59,0.0,337,626501,卖盘
14:40:42,18.59,0.0,222,412729,卖盘
14:40:45,18.59,0.0,329,611633,卖盘
14:40:48,18.6,0.01,1278,2376499,买盘
14:40:51,18.59,-0.01,389,723154,卖盘
14:40:54,18.59,0.0,314,583721,买盘
14:40:57,18.59,0.0,373,693262,买盘
14:41:00,18.6,0.01,165,306744,买盘
14:41:03,18.59,-0.01,88,163597,卖盘
14:41:06,18.6,0.01,2141,3981960,买盘
14:41:09,18.6,0.0,91,169199,买盘
14:41:12,18.6,0.0,294,546809,买盘
14:41:15,18.6,0.0,648,1204207,买盘
14:41:18,18.6,0.0,172,319919,买盘
14:41:21,18.6,0.0,71,132032,买盘
14:41:24,18.6,0.0,2435,4526999,买盘
14:41:27,18.59,-0.01,150,278932,卖盘
14:41:30,18.6,0.01,1024,1904442,买盘
14:41:33,18.61,0.01,186,345980,买盘
14:41:36,18.6,-0.01,304,565587,卖盘
14:41:39,18.6,0.0,439,816432,卖盘
14:41:42,18.6,0.0,152,282788,卖盘
14:41:45,18.6,0.0,167,310698,卖盘
14:41:48,18.6,0.0,641,1192305,卖盘
14:41:51,18.6,0.0,232,431576,卖盘
14:41:54,18.6,0.0,740,1376404,卖盘
14:41:57,18.6,0.0,102,189720,买盘
14:42:00,18.59,-0.01,194,360828,卖盘
14:42:03,18.6,0.01,387,719795,买盘
14:42:06,18.6,0.0,837,1556041,买盘
14:42:09,18.59,-0.01,144,267735,卖盘
14:42:12,18.59,0.0,190,353294,卖盘
14:42:15,18.6,0.01,150,278909,买盘
14:42:18,18.6,0.0,284,527985,买盘
14:42:21,18.6,0.0,668,1241980,买盘
14:42:24,18.6,0.0,281,522504,买盘
14:42:27,18.59,-0.01,2134,3969214,卖盘
14:42:30,18.59,0.0,730,1357785,卖盘
14:42:33,18.6,0.01,157,291995,买盘
14:42:36,18.59,-0.01,107,199004,卖盘
14:42:39,18.6,0.01,116,215723,买盘
14:42:42,18.6,0.0,243,451831,买盘
14:42:45,18.6,0.0,404,751268,买盘
14:42:48,18.6,0.0,56,104160,卖盘
14:42:51,18.6,0.0,39,72541,卖盘
14:42:54,18.6,0.0,316,587761,卖盘
14:42:57,18.6,0.0,135,251092,买盘
14:43:00,18.6,0.0,60,111589,买盘
14:43:03,18.59,-0.01,106,197156,卖盘
14:43:06,18.6,0.01,455,845979,买盘
14:43:09,18.6,0.0,143,265874,买盘
14:43:12,18.6,0.0,89,165473,买盘
14:43:15,18.6,0.0,127,236113,买盘
14:43:18,18.6,0.0,69,128310,买盘
14:43:21,18.6,0.0,557,1035942,买盘
14:43:24,18.6,0.0,124,230591,买盘
14:43:27,18.6,0.0,380,706457,买盘
14:43:30,18.59,-0.01,420,780876,卖盘
14:43:33,18.59,0.0,160,297537,卖盘
14:43:36,18.6,0.01,3157,5871995,买盘
14:43:39,18.6,0.0,526,978362,卖盘
14:43:42,18.61,0.01,184,342260,买盘
14:43:45,18.61,0.0,276,513354,买盘
14:43:48,18.6,-0.01,85,158085,卖盘
14:43:51,18.6,0.0,134,249268,卖盘
14:43:54,18.6,0.0,216,401754,买盘
14:43:57,18.59,-0.01,489,909242,卖盘
14:44:00,18.6,0.01,103,191583,卖盘
14:44:03,18.6,0.0,117,217598,卖盘
14:44:06,18.6,0.0,186,345877,买盘
14:44:09,18.6,0.0,145,269621,买盘
14:44:12,18.6,0.0,157,291960,买盘
14:44:15,18.6,0.0,177,329158,买盘
14:44:18,18.6,0.0,63,117170,买盘
14:44:21,18.59,-0.01,50,92975,卖盘
14:44:24,18.6,0.01,160,297559,买盘
14:44:27,18.59,-0.01,2160,4015690,卖盘
14:44:30,18.59,0.0,559,1039177,买盘
14:44:33,18.59,0.0,329,611635,买盘
14:44:36,18.6,0.01,52,96679,买盘
14:44:39,18.6,0.0,115,213811,买盘
14:44:42,18.59,-0.01,66,122698,卖盘
14:44:45,18.6,0.01,302,561655,买盘
14:44:48,18.6,0.0,94,174786,买盘
14:44:51,18.59,-0.01,281,522440,卖盘
14:44:54,18.59,0.0,43,79938,卖盘
14:44:57,18.59,0.0,101,187816,卖盘
14:45:00,18.59,0.0,823,1529988,卖盘
14:45:03,18.59,0.0,738,1371310,买盘
14:45:06,18.59,0.0,192,356868,买盘
14:45:09,18.59,0.0,170,315901,买盘
14:45:12,18.59,0.0,326,605960,买盘
14:45:15,18.59,0.0,172,319703,买盘
14:45:18,18.59,0.0,257,477668,买盘
14:45:21,18.58,-0.01,417,774886,卖盘
14:45:24,18.58,0.0,495,919800,卖盘
14:45:27,18.58,0.0,4852,9014871,卖盘
14:45:30,18.58,0.0,169,313945,买盘
14:45:33,18.58,0.0,333,618423,买盘
14:45:36,18.58,0.0,244,453254,买盘
14:45:39,18.58,0.0,336,624074,买盘
14:45:42,18.58,0.0,332,616605,买盘
14:45:45,18.57,-0.01,552,1025216,卖盘
14:45:48,18.57,0.0,172,319537,卖盘
14:45:51,18.57,0.0,913,1695465,卖盘
14:45:54,18.57,0.0,43,79851,买盘
14:45:57,18.56,-0.01,1190,2209790,卖盘
14:46:00,18.56,0.0,549,1019227,卖盘
14:46:03,18.56,0.0,412,765046,卖盘
14:46:06,18.56,0.0,332,616444,卖盘
14:46:09,18.56,0.0,495,918748,卖盘
14:46:12,18.57,0.01,662,1228705,买盘
14:46:15,18.57,0.0,700,1299426,买盘
14:46:18,18.57,0.0,156,289575,买盘
14:46:21,18.56,-0.01,1540,2858328,卖盘
14:46:24,18.56,0.0,220,408242,买盘
14:46:27,18.55,-0.01,558,1035347,卖盘
14:46:30,18.55,0.0,191,354376,卖盘
14:46:33,18.56,0.01,523,970338,买盘
14:46:36,18.56,0.0,2638,4895597,买盘
14:46:39,18.56,0.0,1658,3077341,买盘
14:46:42,18.57,0.01,350,649750,买盘
14:46:45,18.56,-0.01,818,1517819,卖盘
14:46:48,18.56,0.0,175,324911,卖盘
14:46:51,18.56,0.0,160,297079,卖盘
14:46:54,18.57,0.01,199,369452,中性盘
14:46:57,18.56,-0.01,882,1638625,卖盘
14:47:00,18.57,0.01,284,527364,买盘
14:47:03,18.56,-0.01,214,397489,卖盘
14:47:06,18.56,0.0,2476,4594335,卖盘
14:47:09,18.57,0.01,159,295192,中性盘
14:47:12,18.56,-0.01,339,629503,卖盘
14:47:15,18.57,0.01,236,438219,买盘
14:47:18,18.58,0.01,152,282299,买盘
14:47:21,18.58,0.0,116,215427,买盘
14:47:24,18.57,-0.01,286,531124,卖盘
14:47:27,18.57,0.0,93,172696,买盘
14:47:30,18.57,0.0,510,946839,买盘
14:47:33,18.57,0.0,63,116999,卖盘
14:47:36,18.57,0.0,229,425367,卖盘
14:47:39,18.57,0.0,295,547952,卖盘
14:47:42,18.57,0.0,127,235829,买盘
14:47:45,18.56,-0.01,293,544046,卖盘
14:47:48,18.57,0.01,136,252526,买盘
14:47:51,18.57,0.0,75,139275,卖盘
14:47:54,18.57,0.0,313,581073,卖盘
14:47:57,18.56,-0.01,278,516077,卖盘
14:48:00,18.57,0.01,140,259961,买盘
14:48:03,18.57,0.0,164,304506,卖盘
14:48:06,18.57,0.0,341,633136,中性盘
14:48:09,18.58,0.01,82,152302,买盘
14:48:12,18.57,-0.01,236,438239,卖盘
14:48:15,18.58,0.01,195,362112,买盘
14:48:18,18.57,-0.01,76,141177,卖盘
14:48:21,18.58,0.01,244,453145,买盘
14:48:24,18.57,-0.01,495,919302,卖盘
14:48:27,18.57,0.0,146,271118,买盘
14:48:30,18.57,0.0,430,798215,买盘
14:48:33,18.57,0.0,235,436376,买盘
14:48:36,18.56,-0.01,1666,3092137,卖盘
14:48:39,18.56,0.0,176,326615,买盘
14:48:42,18.55,-0.01,204,378556,卖盘
14:48:45,18.56,0.01,392,727295,买盘
14:48:48,18.56,0.0,220,408148,买盘
14:48:51,18.56,0.0,446,827593,买盘
14:48:54,18.56,0.0,193,358069,买盘
14:48:57,18.56,0.0,508,942415,买盘
14:49:00,18.55,-0.01,539,1000008,卖盘
14:49:03,18.55,0.0,406,753180,卖盘
14:49:06,18.55,0.0,197,365486,卖盘
14:49:09,18.56,0.01,694,1287404,买盘
14:49:12,18.55,-0.01,1864,3457685,卖盘
14:49:15,18.55,0.0,574,1064718,买盘
14:49:18,18.54,-0.01,641,1188774,卖盘
14:49:21,18.54,0.0,1023,1897245,卖盘
14:49:24,18.54,0.0,399,739786,卖盘
14:49:27,18.55,0.01,360,667475,买盘
14:49:30,18.54,-0.01,2072,3841100,卖盘
14:49:33,18.54,0.0,216,400432,买盘
14:49:36,18.54,0.0,507,939922,买盘
14:49:39,18.54,0.0,470,871263,买盘
14:49:42,18.54,0.0,834,1546041,买盘
14:49:45,18.54,0.0,160,296667,卖盘
14:49:48,18.55,0.01,119,220643,买盘
14:49:51,18.55,0.0,1299,2408661,买盘
14:49:54,18.55,0.0,261,483996,买盘
14:49:57,18.54,-0.01,314,582193,卖盘
14:50:00,18.54,0.0,171,317028,买盘
14:50:03,18.54,0.0,774,1434384,买盘
14:50:06,18.54,0.0,633,1173391,买盘
14:50:09,18.54,0.0,511,946966,买盘
14:50:12,18.53,-0.01,664,1230985,卖盘
14:50:15,18.54,0.01,440,815583,买盘
14:50:18,18.53,-0.01,2784,5158774,卖盘
14:50:21,18.53,0.0,950,1760240,买盘
14:50:24,18.53,0.0,573,1061640,买盘
14:50:27,18.54,0.01,1388,2570953,买盘
14:50:30,18.53,-0.01,443,821052,卖盘
14:50:33,18.53,0.0,174,322447,卖盘
14:50:36,18.54,0.01,384,711612,买盘
14:50:39,18.53,-0.01,127,235333,卖盘
14:50:42,18.53,0.0,172,318728,买盘
14:50:45,18.54,0.01,164,303913,买盘
14:50:48,18.54,0.0,88,163085,买盘
14:50:51,18.54,0.0,215,398443,买盘
14:50:54,18.54,0.0,489,906231,买盘
14:50:57,18.53,-0.01,467,866241,卖盘
14:51:00,18.53,0.0,144,266893,卖盘
14:51:03,18.53,0.0,359,665919,卖盘
14:51:06,18.54,0.01,314,582027,买盘
14:51:09,18.53,-0.01,429,795062,卖盘
14:51:12,18.54,0.01,340,630559,买盘
14:51:15,18.53,-0.01,277,513538,卖盘
14:51:18,18.54,0.01,478,886154,卖盘
14:51:21,18.54,0.0,122,226167,买盘
14:51:24,18.54,0.0,384,711702,买盘
14:51:27,18.54,0.0,127,235406,买盘
14:51:30,18.54,0.0,506,937864,买盘
14:51:33,18.53,-0.01,239,443042,卖盘
14:51:36,18.54,0.01,199,368787,买盘
14:51:39,18.53,-0.01,554,1026982,卖盘
14:51:42,18.53,0.0,630,1167796,卖盘
14:51:45,18.53,0.0,285,528279,卖盘
14:51:48,18.53,0.0,799,1480630,卖盘
14:51:51,18.54,0.01,386,715658,中性盘
